runs_test_p_value,longest_run_ones_in_a_block_p_value,binary_matrix_rank_p_value,non_overlapping_template_matching_p_value,maurers_universal_p_value,serial_test_p_value_1,serial_test_p_value_2,approximate_entropy_p_value,cumulative_sums_p_value_1,cumulative_sums_p_value_2,random_excursions_p_value_1,random_excursions_p_value_2,random_excursions_p_value_3,random_excursions_p_value_4,random_excursions_p_value_5,random_excursions_p_value_6,random_excursions_p_value_7,random_excursions_p_value_8,random_excursions_variant_p_value_1,random_excursions_variant_p_value_2,random_excursions_variant_p_value_3,random_excursions_variant_p_value_4,random_excursions_variant_p_value_5,random_excursions_variant_p_value_6,random_excursions_variant_p_value_7,random_excursions_variant_p_value_8,random_excursions_variant_p_value_9,random_excursions_variant_p_value_10,random_excursions_variant_p_value_11,random_excursions_variant_p_value_12,random_excursions_variant_p_value_13,random_excursions_variant_p_value_14,random_excursions_variant_p_value_15,random_excursions_variant_p_value_16,random_excursions_variant_p_value_17,random_excursions_variant_p_value_18,byte_entropy_between_packets,bit_entropy_between_packets,byte_entropy,intra_packet_bit_entropy,ciphertext_length_bytes,ciphertext_length_mod_8,ciphertext_length_mod_16,ciphertext_length_mod_32,unique_byte_count,zero_byte_ratio,printable_byte_ratio,bit_one_ratio,bit_zero_ratio,unique_16byte_block_count,repeated_16byte_block_ratio,compression_ratio,label
0.906722,0.926975,1.0,0.812926,0.629796,0.227996,0.31488,7.0317,0.964201,0.215885,0.973989,0.527889,0.500781,0.0,0.982605,0.538036,0.167607,0.742182,0.761265,0.216209,0.487607,0.858441,0.202216,0.0,0.423162,0.483675,0.140106,0.161485,0.959902,0.290284,0.093298,0.045316,0.693961,0.494013,0.367018,0.484677,7.5301,7.2841,7.5942,7.0461,128,0,0,0,68,0.003799,0.359609,0.511834,0.488166,7,0.125,1.008191,RSA
1.0,0.308532,0.666861,0.38935,0.38077,0.312345,0.332347,7.8729,0.470718,0.576148,0.548757,0.563109,0.564888,1.0,0.215318,0.464074,0.732224,0.298912,0.255752,0.627263,0.19884,0.755251,0.644179,0.20109,0.38348,0.269941,0.805502,1.0,0.750552,0.571203,0.508947,0.224001,0.620152,0.360198,0.982688,0.106593,7.7525,7.7483,7.1865,7.6687,212,4,4,20,70,0.004114,0.301114,0.520261,0.479739,11,0.153846,0.980159,RC4
0.0,0.487894,0.529808,0.292625,0.508329,0.060807,0.426274,6.9382,0.948689,0.291813,0.345617,0.683268,0.973318,0.504945,0.376274,0.165399,0.467549,0.0,0.0,0.0,0.0,0.586534,0.226904,0.879307,0.0,0.591333,0.441841,0.576566,0.154371,0.41224,0.776431,0.062053,0.49838,0.565595,0.598091,0.520099,7.0315,7.0633,6.813,7.2197,1432,0,8,24,256,0.006989,0.356323,0.504393,0.495607,82,0.078652,0.979499,DES
0.651745,0.57275,0.340049,0.889646,0.326271,0.350494,0.651478,8.0,0.763658,0.39175,0.45531,0.516869,0.944213,0.526941,0.186633,0.541605,0.726504,0.789052,0.745193,0.532533,0.700466,0.485627,0.43916,0.483823,0.405889,0.682807,0.538801,0.800901,0.578844,0.805235,0.508926,0.357012,0.414545,0.784976,0.657789,0.539124,7.8115,8.0,8.0,7.9212,2900,4,4,20,256,0.010276,0.266922,0.54456,0.45544,177,0.022099,0.992865,ChaCha20
0.689246,0.591638,0.353609,0.017332,0.561313,0.737379,0.120426,7.7389,0.329649,0.370812,0.161308,0.55932,0.560727,0.251329,0.481245,0.0,0.674833,0.81276,0.523606,0.386347,0.753694,0.134446,0.173045,0.102581,0.639155,0.471698,0.509085,0.144511,0.373043,0.563027,0.412264,0.9665,0.06396,0.127395,0.100654,0.598352,7.2807,7.3238,7.8997,7.4129,176,0,0,16,53,0.000831,0.384908,0.509739,0.490261,10,0.090909,1.009882,3DES
0.43409,0.208322,0.81813,0.559645,0.586283,0.295712,0.301266,7.4607,0.0,1.0,0.398961,0.469434,0.636934,0.266261,1.0,0.831885,0.290967,0.749275,0.702767,1.0,0.296815,0.0,0.432579,0.0,0.669718,0.568639,0.397462,0.617025,0.580582,0.103349,0.429391,0.094102,0.683454,0.290003,0.484198,0.43904,6.9222,7.352,7.7386,7.1962,256,0,0,0,233,0.004195,0.398805,0.495045,0.504955,15,0.0625,0.990262,RSA
0.446386,0.397013,0.642904,0.154493,0.355271,0.759189,0.63067,7.5625,0.440598,0.706281,0.433758,0.409103,0.44989,0.468907,0.158618,0.915883,0.580537,0.305015,0.0,0.318332,0.647113,0.428749,0.538457,0.414093,0.560372,0.41662,0.748063,0.032596,0.484485,0.0,0.453243,0.072178,0.504245,0.452256,0.41528,0.468803,7.3838,7.5682,7.4181,7.755,1992,0,8,8,256,0.008205,0.34756,0.50028,0.49972,116,0.064516,1.001615,3DES
0.640959,0.551833,0.061873,0.771494,0.125438,0.76368,1.0,7.4791,0.0,0.0334,0.764021,1.0,0.855974,0.737735,0.0,0.077861,0.970397,0.103783,0.0,0.176624,0.664697,0.184747,0.905927,0.837488,0.744355,0.33318,0.473552,1.0,0.244297,0.0,0.666917,0.019039,0.709103,0.596706,0.639543,1.0,7.0978,7.5808,7.3887,7.1656,48,0,0,16,30,0.001613,0.358546,0.515805,0.484195,2,0.333333,0.995405,ECC
0.823809,0.405464,0.515925,0.290842,0.36223,0.764615,0.453765,7.2814,0.720743,0.683812,0.30065,0.821402,0.783214,0.658557,1.0,0.537088,0.484786,0.613419,0.20655,0.646994,0.45848,0.549991,0.631597,0.0,0.162143,0.585918,0.338567,0.15799,0.871176,0.056726,0.432829,0.918606,0.564807,0.83513,0.926472,0.299681,7.9515,8.0,7.715,7.3904,245,5,5,21,112,0.009573,0.357327,0.516902,0.483098,14,0.066667,0.977339,RC4
0.796413,0.083831,0.566683,0.391119,0.446786,0.789922,0.233002,7.9526,0.828646,0.32611,0.466213,1.0,0.304481,0.632013,0.451685,0.716206,0.117189,0.367938,0.691756,0.364204,0.647849,0.270194,0.729673,0.348385,0.24824,0.907906,0.853569,0.122334,0.16697,0.623797,0.896328,0.684617,0.441759,0.147121,0.250919,0.335587,7.8268,7.8321,7.8508,7.7171,170,2,10,10,74,0.008204,0.345167,0.521725,0.478275,9,0.1,0.962595,RC4
0.391982,0.426758,0.374642,0.0,0.413488,0.898033,0.640197,7.8367,0.235259,0.359101,0.049974,0.604082,0.062604,0.986936,0.332619,1.0,0.909893,0.83636,1.0,0.838304,0.366568,0.668931,0.809698,0.577365,0.890434,0.464353,0.291849,0.252165,0.31228,0.298241,0.795392,0.679844,0.316095,0.602352,0.674189,0.0,7.5116,7.4676,7.676,7.6558,1840,0,0,16,256,0.000865,0.303988,0.479966,0.520034,111,0.034783,1.001064,3DES
0.620248,1.0,0.797546,1.0,0.697666,0.468847,0.007892,7.2711,0.590058,0.6749,0.0,0.144833,0.517237,0.0,0.826131,0.594047,0.376376,0.196821,0.365765,0.571503,0.284307,0.728357,0.717798,0.631183,0.376618,0.0,0.674982,0.516393,0.673824,0.16721,0.989532,0.347841,0.497424,0.269544,0.424546,0.595074,7.4794,7.2513,7.7999,7.5022,744,0,8,8,241,0.00112,0.292043,0.493089,0.506911,44,0.043478,0.999865,3DES
0.721551,0.572106,0.174166,0.827917,0.197239,0.482465,0.676376,7.2751,0.570922,0.656666,0.845568,0.849916,0.986335,0.66566,0.747987,0.377255,0.220552,0.0,0.345087,0.295797,0.679023,0.658514,0.419526,0.404526,0.488416,0.482174,1.0,0.150922,0.792618,0.502345,0.460783,0.123206,0.606769,0.349048,0.562941,0.467632,7.5688,7.221,7.1718,7.3976,1648,0,0,16,256,0.002726,0.332304,0.518655,0.481345,90,0.126214,1.000343,3DES
0.42331,0.65015,0.274311,0.040514,0.719407,0.359284,0.110332,7.2871,0.927485,0.407489,0.303035,0.293797,0.255095,0.135894,0.460056,0.264449,0.490834,0.965557,0.343102,0.215051,1.0,0.19765,0.457143,0.330856,0.317807,0.48101,0.545056,0.425387,0.715119,0.008104,0.0,0.892134,0.93983,0.131857,0.201106,0.251093,6.5581,6.8813,6.9489,7.0228,576,0,0,0,240,0.001642,0.27616,0.518854,0.481146,32,0.111111,1.014449,DES
0.886702,0.53069,0.456983,0.31295,0.618208,0.800145,0.68332,7.5786,0.268257,0.609091,0.282716,0.677329,0.748285,0.195321,0.633517,0.74578,0.76939,0.533232,0.934315,0.38651,1.0,0.591564,0.930557,0.429715,0.59569,0.434526,0.564207,0.389306,0.768725,0.713901,0.709235,0.108139,0.878236,0.495034,0.303609,0.785824,8.0,7.9981,7.7096,7.594,2592,0,0,0,256,0.002096,0.326112,0.494012,0.505988,158,0.024691,0.983883,AES
0.719844,0.141879,1.0,0.866289,0.662681,0.510041,0.63211,7.3504,0.11865,0.345281,0.525045,0.318613,0.517809,0.623833,0.0,0.304316,0.310736,0.756825,0.675746,0.407199,0.789275,0.731671,0.943808,0.269864,0.253797,0.0,0.340733,0.48363,0.883773,0.764124,0.111959,1.0,0.935384,0.473379,0.575877,0.680808,7.044,7.1722,7.3032,7.7812,64,0,0,0,17,0.003377,0.300544,0.538847,0.461153,4,0.0,0.970615,ECC
0.340193,0.2389,0.663996,0.138303,0.040083,0.7175,0.533234,6.8248,0.0,0.23013,0.125146,0.289549,0.757084,0.066143,0.565309,0.552951,0.593412,0.0,0.349388,0.211023,0.092899,0.822407,0.423938,0.274093,0.578073,0.74884,0.721277,0.478755,0.524688,0.071988,0.010199,0.3673,0.586189,0.295296,0.462996,0.78159,6.8728,7.4875,7.1512,7.1921,1880,0,8,24,256,0.005987,0.362914,0.477633,0.522367,117,0.0,1.015752,DES
0.370588,0.466893,0.321254,0.0,0.0,0.459961,0.013633,6.8918,0.243914,0.0,0.379567,0.0,0.0,0.043569,0.444845,0.284748,0.854616,0.002113,0.376021,0.223581,1.0,0.891916,0.199313,0.425196,0.288242,0.451627,0.084549,0.421507,0.325976,0.211888,0.216877,0.402826,0.384197,0.270917,0.474173,0.075514,7.2828,7.2107,7.2027,7.0536,408,0,8,24,179,0.002923,0.281089,0.507679,0.492321,23,0.08,0.977421,DES
0.59864,0.0,0.481884,0.623634,1.0,0.764291,0.282015,7.1033,0.24226,0.507364,0.525269,0.845006,0.11622,0.314811,0.644206,0.109759,0.596065,0.425205,1.0,0.02577,0.655784,0.526126,0.520958,0.849054,0.0,0.896314,0.47795,0.441277,0.459103,0.100884,0.312026,0.155121,0.306953,0.565583,0.12658,0.569391,7.6867,7.307,6.974,7.1571,384,0,0,0,158,0.006807,0.278414,0.494556,0.505444,24,0.0,0.985032,RSA
0.935328,0.0,0.590432,1.0,0.079337,0.606455,0.499253,8.0,0.263172,0.899758,0.579142,0.228547,0.464281,0.67989,0.539444,0.729546,0.780099,0.574642,0.165732,0.376301,0.325123,0.704585,0.837495,0.642448,0.166351,0.236737,0.607313,0.581556,0.865153,0.503199,0.144522,0.607849,0.511341,0.773023,0.768496,0.046747,7.8967,7.4407,7.5758,8.0,1457,1,1,17,256,0.005229,0.309405,0.476591,0.523409,84,0.076923,0.990086,Blowfish
0.53114,0.857711,0.650103,0.488273,0.195209,0.599146,0.530811,7.8338,0.441978,0.860932,0.669007,0.0547,1.0,0.548985,0.989915,0.291249,0.972902,1.0,0.0,0.4232,0.0,0.56442,0.413817,0.886003,0.629819,0.488788,0.379604,0.452509,1.0,0.378597,0.349281,0.074333,0.721281,0.609745,0.810954,0.773708,7.3408,7.6939,7.8604,7.5554,1262,6,14,14,256,0.006994,0.261661,0.500318,0.499682,77,0.012821,0.994487,Blowfish
0.99931,0.728135,0.413738,0.424185,0.230933,0.1047,1.0,7.6347,0.312921,1.0,0.822905,1.0,0.882714,0.0,0.668827,0.658611,0.044787,0.951189,0.377931,0.322628,1.0,0.513812,0.495311,0.460354,0.254016,0.470908,0.293223,0.876442,0.359736,0.456599,0.491149,0.7162,0.188316,0.0,0.329536,0.0,8.0,7.4299,7.8781,7.8621,21,5,5,21,16,0.005657,0.331816,0.500535,0.499465,0,1.0,1.00606,RC4
0.307057,0.745639,0.13843,0.50845,0.733027,1.0,0.629694,7.4287,0.646562,0.014753,0.257193,1.0,1.0,0.489406,0.121562,0.495151,0.451668,0.832233,0.723126,0.687301,0.314478,0.315513,0.444112,0.775454,0.446161,0.0,0.612831,0.361608,0.458542,1.0,0.82563,0.381295,0.779332,0.380189,0.474431,0.039196,7.8658,7.5929,7.4279,7.8231,1248,0,0,0,256,0.003045,0.375053,0.509904,0.490096,66,0.153846,1.014484,Blowfish
0.937992,0.742931,0.728411,0.251432,0.697296,0.677232,0.362984,7.878,0.728781,0.569266,0.363934,0.03561,0.961977,0.461422,0.210101,1.0,0.653537,0.723521,0.411359,0.616499,0.537756,0.431169,0.599565,0.44714,1.0,0.91843,1.0,0.368367,1.0,0.326396,0.868252,0.533499,0.536405,0.653932,0.319419,0.690091,7.5149,7.8133,7.58,8.0,2160,0,0,16,256,0.002996,0.405909,0.481352,0.518648,121,0.103704,0.991432,AES
0.07637,0.447997,0.0,0.155666,0.696141,0.571846,0.685353,7.4526,0.082094,0.995452,0.999994,0.156065,0.521984,0.815085,0.762273,0.083011,1.0,0.288252,0.511319,0.663302,0.948916,0.137129,0.049094,0.485904,0.942329,0.996705,0.79142,0.764437,0.896029,0.36715,0.488057,1.0,0.450602,0.539977,0.046178,0.610854,6.9952,7.4759,7.427,7.3392,512,0,0,0,141,0.003242,0.30303,0.501842,0.498158,27,0.15625,1.033119,RSA
0.202899,0.705422,0.528345,0.336048,0.890315,0.504021,0.575213,7.8026,0.66301,0.361468,0.727,0.445518,0.256938,0.587067,0.573895,1.0,1.0,0.497484,0.646176,0.769892,0.777129,0.610988,0.875732,0.611955,0.413036,0.773058,0.73475,0.475821,0.755829,0.597588,0.605765,0.959989,0.721471,0.636716,0.815089,0.817109,7.8886,7.8848,7.8649,8.0,1984,0,0,0,256,0.006309,0.393211,0.498404,0.501596,120,0.032258,0.980856,ChaCha20
0.801963,0.74236,0.375335,0.730773,0.60643,0.675095,0.789026,8.0,0.468973,0.2674,0.179554,0.667043,0.36987,0.665388,0.59205,0.841734,0.614651,0.819564,0.586892,0.336071,0.672893,0.723885,0.216875,0.513285,0.051697,0.747416,0.5354,0.655521,0.164923,0.635729,0.867767,0.410537,0.107286,0.346807,0.721532,0.678449,8.0,8.0,7.7433,7.8822,5120,0,0,0,256,0.006426,0.365051,0.472773,0.527227,297,0.071875,0.988357,ChaCha20
0.151311,0.651592,0.282128,0.688144,0.305738,0.144912,0.385788,7.8952,0.382643,0.130538,0.173007,0.569174,0.049448,0.98856,0.514523,0.323175,0.476295,0.588325,0.90395,0.7284,0.776037,0.80723,0.550236,0.454183,0.557828,0.53645,0.135255,0.67037,0.567937,0.329507,0.904691,0.787253,0.0,0.632372,0.74483,0.566362,7.6744,7.8345,7.5503,7.6654,2008,0,8,24,256,0.0,0.368464,0.483697,0.516303,113,0.096,0.992621,Blowfish
0.552139,0.57087,0.435273,0.287814,0.058796,0.519354,0.409794,7.4176,0.276865,0.580908,0.0,0.511222,0.322507,0.383699,0.814981,0.151525,0.654732,0.39866,0.0,0.369545,0.59879,0.244285,0.466807,0.098314,0.679464,0.668365,0.729825,0.455299,0.731346,0.39038,0.345503,0.452361,0.495188,0.520374,0.249598,0.434753,7.3766,6.9716,7.1923,7.4439,32,0,0,0,17,0.003461,0.377507,0.499074,0.500926,1,0.5,0.94836,ECC
0.327366,0.415682,0.070368,0.528802,0.438033,0.478899,0.394474,7.9595,0.882332,0.558229,0.651527,0.376226,0.392155,0.722131,0.515445,0.553437,0.325055,0.930109,0.052768,0.0,0.307617,0.359373,0.0,0.581088,0.808577,0.362457,0.427153,0.0,0.309193,0.349465,0.753159,0.238324,0.601694,0.468042,0.809508,0.724206,7.6121,8.0,7.854,7.9674,71,7,7,7,60,0.010249,0.385943,0.519741,0.480259,4,0.0,1.030239,RC4
0.562262,0.750721,0.288978,0.41528,0.562659,0.629666,0.659686,7.8337,0.520214,0.800642,0.471409,0.512665,0.047877,0.036544,0.348066,0.331165,0.397496,0.66888,0.413016,0.920431,0.86198,0.590599,0.993097,0.059334,0.682537,0.935895,0.031798,0.855337,0.363976,0.738875,0.364823,0.610651,0.534734,0.465734,0.280041,0.88142,8.0,8.0,7.9736,7.7723,2512,0,0,16,256,0.002536,0.277903,0.494982,0.505018,136,0.133758,0.965037,AES
0.621792,0.89019,0.724606,1.0,0.919936,0.471703,1.0,7.5439,0.519514,0.026864,0.060281,0.359551,0.0,0.488488,0.412971,0.195389,1.0,0.241248,0.441946,0.25805,0.310698,0.759462,0.41576,0.33609,0.61136,0.738567,0.774039,0.68908,0.379688,0.430448,0.639222,0.484161,0.620294,0.699208,0.41618,1.0,8.0,8.0,8.0,7.9887,2496,0,0,0,256,0.007521,0.336131,0.477381,0.522619,139,0.108974,0.986974,AES
0.602551,0.818106,0.663604,0.881825,0.996553,0.54892,1.0,7.9954,0.506267,0.755685,0.879385,0.481658,0.470147,0.537838,0.76805,0.618781,0.635888,0.5434,1.0,0.637833,0.410133,0.446281,0.071096,0.478539,0.211778,0.887144,0.302912,0.616441,0.494275,0.813145,0.460127,0.782873,0.522809,0.521884,0.4477,0.087097,8.0,7.5147,8.0,7.9186,2841,1,9,25,256,0.003389,0.384368,0.466124,0.533876,150,0.152542,0.991176,ChaCha20
0.333762,0.318527,0.852092,0.753009,1.0,0.771862,0.445937,7.7712,0.58137,0.715126,0.927698,0.43832,0.122661,0.670799,0.935002,0.594454,0.784514,0.532211,0.398431,0.80963,0.596313,0.491343,0.269699,0.624252,0.814624,0.701288,0.618564,0.753909,0.455751,0.778617,0.627803,0.768626,0.661997,0.782611,0.781853,0.34344,7.7008,7.7513,8.0,8.0,12544,0,0,0,256,0.003997,0.360591,0.509004,0.490996,723,0.077806,0.955057,ChaCha20
0.447521,0.55215,1.0,0.272864,0.809835,0.842013,0.140995,7.6543,0.250232,0.429067,0.624936,0.604926,0.134396,0.493251,0.662614,0.817411,0.401618,0.0,0.0,0.545633,0.675799,0.497747,0.929502,0.449965,0.979881,0.672656,0.357454,1.0,0.126282,0.360057,0.626599,0.463833,0.363113,0.561762,0.791556,0.637406,7.7595,7.2924,7.2206,7.1125,66,2,2,2,54,0.001363,0.294523,0.489076,0.510924,3,0.25,0.999774,ECC
0.693915,0.317492,0.344918,0.918542,0.50608,0.475985,0.0,7.4646,0.658643,1.0,0.200383,0.272289,1.0,0.675217,0.0179,0.457582,0.869054,0.0,0.006207,0.351027,0.242363,0.506126,0.067711,0.653179,0.382344,1.0,0.789292,0.393811,0.614348,0.940047,0.236756,0.738202,0.0,0.244797,0.286082,0.403157,7.4395,7.4057,7.3817,7.2368,48,0,0,16,16,0.008164,0.34064,0.53453,0.46547,3,0.0,1.012926,ECC
0.658874,0.777952,0.898,0.412698,0.407207,0.525063,0.0,6.6432,0.507105,0.721305,0.392151,0.571873,0.316854,0.234688,0.628213,0.730783,0.434473,0.977698,0.398748,0.831346,0.574613,0.839415,0.332687,0.436345,0.735311,0.0,0.960178,0.461327,0.609314,0.247017,0.836469,0.60544,0.621179,0.532487,0.663252,0.578862,7.2384,7.4227,7.5584,7.0835,384,0,0,0,191,0.005002,0.330649,0.53129,0.46871,21,0.125,0.977288,RSA
0.806279,0.509744,0.424754,0.278461,0.201033,0.485387,0.376149,7.4731,0.747743,0.07715,0.767432,0.633213,1.0,0.390959,0.242517,0.840007,0.977763,0.269246,0.734776,0.802863,0.499584,0.61972,0.520575,0.596828,0.956258,0.895812,0.385173,0.825285,0.833712,0.0,0.707913,0.899033,0.0,0.0,0.411041,0.271469,7.4735,7.5442,7.0799,7.6832,192,0,0,0,122,0.004989,0.334287,0.481638,0.518362,11,0.083333,0.960321,3DES
0.811983,0.596401,0.627346,1.0,0.699217,0.132325,0.144797,7.6673,1.0,0.652024,0.144335,0.637481,0.388317,0.116152,0.049657,0.227155,0.250025,0.28362,0.635502,0.245701,0.516463,0.088625,0.57112,0.689935,0.597381,0.507976,0.936989,0.0,0.072879,0.674862,0.221544,1.0,0.311536,0.0,0.973218,0.949372,8.0,8.0,7.8504,7.9509,2425,1,9,25,256,0.0,0.354576,0.490207,0.509793,141,0.066225,0.987814,AES
1.0,0.520116,1.0,0.375816,0.634412,0.705972,0.135713,7.0803,1.0,0.639247,0.025571,1.0,0.522076,0.345874,0.358752,0.445216,0.0,0.36219,0.319013,0.527738,0.267825,0.35418,0.0,0.781838,0.929938,0.0,0.19157,0.353289,0.292016,0.392304,0.424618,0.242472,0.389814,1.0,0.631358,0.1355,6.9336,7.0687,7.3384,6.9474,624,0,0,16,180,0.00835,0.398519,0.509875,0.490125,34,0.128205,1.02092,DES
0.148617,0.372467,0.571842,0.239942,0.28276,0.301025,1.0,7.6658,0.256341,0.220639,0.483137,0.568648,0.806504,0.746079,0.491927,0.623183,0.806586,0.893578,1.0,0.060905,0.681001,0.831837,0.0,0.748669,0.0,0.043708,0.866194,0.61879,0.9037,0.24926,0.097922,0.858311,0.460867,0.894099,0.937989,0.098868,7.7402,7.5093,8.0,7.4138,42,2,10,10,32,0.004919,0.400395,0.501548,0.498452,2,0.0,0.991432,RC4
0.63627,0.795591,0.349521,0.560235,0.814088,0.442394,0.0,7.5865,0.816865,0.204563,0.241824,0.797273,0.512326,0.553395,0.071887,0.619101,0.272985,0.53941,1.0,0.439286,1.0,0.064191,0.540773,0.14063,0.803465,0.507597,0.665558,0.150895,0.0,0.439639,0.586481,0.454662,0.929631,0.339658,0.103866,0.52964,7.6922,7.7283,7.4891,6.9155,1945,1,9,25,256,3.8e-05,0.370551,0.500931,0.499069,110,0.090909,0.985213,3DES
0.613626,0.648715,0.405135,0.0,0.32335,0.434284,0.576059,7.6128,0.983103,0.230332,0.898007,0.506765,0.750453,0.251971,0.674349,0.2936,0.751676,0.945762,0.150235,0.0,0.472204,0.629529,0.642841,0.425477,0.0,0.24771,1.0,0.868969,0.850146,0.4924,0.845515,0.045167,0.693007,0.543826,0.427708,0.0,7.266,7.1975,6.9338,7.3683,66,2,2,2,29,0.008657,0.412466,0.529199,0.470801,3,0.25,0.951867,ECC
0.531952,0.308999,0.621257,0.427947,0.73181,0.030111,0.111801,7.0539,0.953051,0.295214,0.476306,0.563081,0.748545,0.214196,0.879846,0.304824,0.3402,0.127211,0.609752,0.219138,0.241054,0.780064,0.210598,0.303553,0.047586,0.482194,0.576649,0.198288,0.149668,0.640384,0.608189,0.661912,0.576891,0.207399,0.680108,0.493905,7.3366,7.6156,7.3922,7.7028,1942,6,6,22,256,0.00583,0.386264,0.510428,0.489572,111,0.082645,0.967175,3DES
0.850508,0.488112,0.729245,0.0,0.541501,0.617651,0.953112,8.0,0.615021,0.387189,0.244509,0.195431,1.0,0.519336,0.912966,0.831872,0.835411,0.648278,0.545999,0.485442,0.830255,0.434465,0.266819,0.163755,0.390692,0.65293,0.379507,0.716996,0.574526,0.602637,0.738942,0.60768,0.57364,0.440129,0.941879,0.637012,7.8875,8.0,7.5776,7.7172,1280,0,0,0,256,0.006942,0.289595,0.489228,0.510772,80,0.0,1.037646,AES
0.505957,0.065195,0.025712,0.546241,0.64568,0.046937,0.651809,7.6883,0.321845,0.529872,0.155128,0.462665,0.211054,0.537853,0.738536,0.587353,0.645129,0.675422,0.472771,0.754325,0.451296,0.609912,0.215186,0.216619,0.437247,0.344852,0.338855,0.0,0.664856,0.592701,0.716612,0.647407,0.15895,0.60416,0.705678,0.618485,7.5435,7.8509,7.7112,7.878,155,3,11,27,101,0.00739,0.371272,0.504559,0.495441,7,0.222222,1.015353,RC4
0.886361,0.838595,0.475427,0.329558,0.179139,0.521267,0.87062,7.1507,0.352591,0.431885,0.831881,0.843835,0.656678,0.000453,0.0,0.805601,0.570685,0.522752,0.896905,0.0,0.419734,0.218312,0.58043,0.632251,0.543912,0.747861,0.739231,0.080209,0.386084,0.192266,0.239632,0.669298,0.399583,0.423596,0.0,0.497724,7.7056,7.7748,7.2258,7.4773,65,1,1,1,38,0.001301,0.297889,0.484186,0.515814,4,0.0,0.992277,ECC
0.762913,0.295099,0.244787,0.643289,0.24238,0.637285,0.99806,7.5091,0.963002,0.394107,0.588296,0.9588,1.0,0.904088,0.547522,0.0,1.0,0.317389,0.55935,0.747247,0.591307,0.612968,0.730455,0.490872,0.218308,0.872039,0.670262,0.32374,0.959856,0.494192,0.671786,0.690481,0.544999,0.530616,0.324095,0.414244,7.7468,7.6556,8.0,7.8303,232,0,8,8,166,0.000613,0.413443,0.494433,0.505567,11,0.214286,0.994028,Blowfish
0.221773,0.532887,0.212323,0.231737,0.758172,0.554591,0.709263,7.43,0.498066,0.555565,0.768883,0.586318,0.893016,0.421299,1.0,0.752538,0.563264,0.75755,0.737322,0.334066,0.58008,0.807746,0.475434,0.653603,0.299414,0.0,0.719092,0.931725,0.466208,0.417056,0.381543,0.257603,0.188847,1.0,0.637202,0.491849,7.5371,7.0815,7.6185,7.5643,1200,0,0,16,256,0.004977,0.340091,0.496682,0.503318,69,0.08,0.980873,3DES
0.262138,0.984356,0.4332,0.563462,0.361699,0.458987,0.492922,7.6811,0.56184,0.565716,0.503275,0.961588,0.560582,0.690902,0.722716,0.606175,0.957043,0.428612,0.257074,0.2651,0.563891,0.595374,0.398016,0.557392,0.947366,0.0,0.578715,0.574532,0.891386,0.052584,0.74583,0.315446,0.312323,0.501594,0.761787,0.732278,7.5335,7.7002,7.4672,7.8931,1592,0,8,24,256,0.00588,0.314376,0.481135,0.518865,98,0.010101,0.970639,Blowfish
0.877143,0.732768,0.616883,0.664801,0.836686,0.102625,1.0,7.3448,0.579514,0.682663,0.424087,0.216047,0.448773,0.35148,0.0,0.034769,0.979069,0.244723,0.61937,0.479478,0.534733,0.738585,0.53266,0.460548,0.410477,0.579906,0.795556,0.397943,0.62072,0.603566,0.017902,1.0,0.439507,0.878491,0.483914,0.82852,7.4702,7.5975,7.4877,7.4087,632,0,8,24,183,0.005144,0.323866,0.504609,0.495391,34,0.128205,1.040676,3DES
0.71532,0.393453,0.705576,0.32492,0.086034,0.516147,0.264941,7.831,0.411984,0.638677,0.73792,0.462002,0.493935,0.176447,0.0,0.242919,0.961316,0.230281,0.684136,0.621606,0.78453,0.517457,0.125671,0.467209,0.544428,0.507068,0.552233,0.441497,0.511963,0.416696,0.768944,0.240217,0.936834,0.400941,0.207006,1.0,7.7627,8.0,7.6583,7.7988,240,0,0,16,214,0.003699,0.267062,0.492583,0.507417,13,0.133333,0.971318,RC4
0.318932,0.810484,0.593063,0.585148,0.677655,0.602828,0.39618,7.0416,0.560608,0.307597,0.202943,0.228,0.678117,0.785337,0.779006,1.0,0.594898,0.0,0.136822,0.424566,0.574484,0.0,0.206912,0.820272,0.518341,0.451807,0.872332,0.63078,0.242035,0.558247,0.441322,0.513199,0.476037,0.623176,0.523488,0.86401,7.4993,7.3385,7.6034,7.0097,64,0,0,0,63,0.003664,0.375862,0.526649,0.473351,4,0.0,0.968052,ECC
0.672447,0.926791,0.450412,0.504353,0.878809,0.083628,0.558167,7.9215,0.442953,0.117846,0.728963,0.967856,0.615016,0.719549,0.736123,0.759011,0.965116,0.4063,0.491983,0.339486,0.482167,0.752156,0.34713,0.90607,0.589179,0.55812,0.645333,0.719073,0.226232,0.172095,0.147799,0.881469,0.351406,0.817678,0.138087,0.673705,8.0,7.5776,8.0,8.0,10218,2,10,10,256,0.00112,0.448511,0.440898,0.559102,558,0.125392,0.982651,ChaCha20
